session_id,user_id,game_id,device_type,started_at,ended_at,completed,score
22238,1899,21,mobile_ios,2024-11-21 11:46:02,2024-11-21 12:16:02,1,1708
22239,2771,7,alexa,2024-12-23 18:22:02,2024-12-23 19:06:02,1,628
22240,1852,9,mobile_ios,2024-11-26 04:13:52,2024-11-26 04:25:52,1,1764
22241,1297,7,google_home,2024-09-22 07:09:50,2024-09-22 07:14:50,1,805
22242,1796,20,google_home,2024-07-04 23:30:44,2024-07-05 00:04:44,1,1018
22243,1642,3,mobile_android,2024-08-08 02:57:40,2024-08-08 03:25:40,1,1808
22244,1012,15,alexa,2024-12-21 00:20:29,2024-12-21 00:26:29,1,993
22245,2258,3,mobile_ios,2024-09-20 15:43:59,2024-09-20 15:44:59,0,
22246,610,24,alexa,2024-09-15 06:26:13,2024-09-15 06:51:13,0,
22247,723,3,alexa,2024-09-15 05:34:54,2024-09-15 05:44:54,1,611
22248,785,13,alexa,2024-12-14 02:49:47,2024-12-14 03:19:47,1,307
22249,1883,20,mobile_ios,2024-08-21 01:07:16,2024-08-21 01:28:16,1,643
22250,2533,4,mobile_ios,2024-03-01 13:11:21,2024-03-01 13:50:21,1,256
22251,2342,20,alexa,2024-05-28 21:57:18,2024-05-28 22:00:18,1,865
22252,1223,1,mobile_ios,2024-11-26 07:46:48,2024-11-26 08:06:48,0,
22253,2335,4,alexa,2024-10-13 07:57:51,2024-10-13 08:20:51,1,349
22254,241,25,google_home,2024-12-31 04:36:40,2024-12-31 04:45:40,1,1692
22255,2673,20,mobile_ios,2024-11-02 01:41:49,2024-11-02 01:46:49,0,
22256,1102,18,google_home,2024-10-03 01:18:54,2024-10-03 01:31:54,1,497
22257,412,1,alexa,2024-03-09 01:00:49,2024-03-09 01:02:49,1,1669
22258,115,15,alexa,2024-09-28 15:33:54,2024-09-28 15:39:54,0,
22259,2963,9,google_home,2024-09-23 01:22:14,2024-09-23 01:23:14,0,
22260,894,6,google_home,2024-10-06 13:45:03,2024-10-06 13:47:03,0,
22261,2946,13,alexa,2024-07-01 22:39:49,2024-07-01 22:50:49,0,
22262,1277,18,google_home,2024-02-28 05:07:56,2024-02-28 05:18:56,0,
22263,2381,19,alexa,2024-11-07 02:45:02,2024-11-07 02:53:02,0,
22264,181,11,google_home,2024-10-01 22:56:20,2024-10-01 23:08:20,0,
22265,2118,4,alexa,2024-11-21 09:36:15,2024-11-21 09:57:15,1,455
22266,1103,12,mobile_ios,2024-11-27 00:36:34,2024-11-27 01:07:34,1,1986
22267,838,24,google_home,2024-11-08 00:45:20,2024-11-08 00:46:20,1,1341
22268,722,12,alexa,2024-11-22 19:49:35,2024-11-22 20:26:35,1,1849
22269,1200,15,alexa,2024-11-08 12:23:18,2024-11-08 12:35:18,1,1102
22270,302,20,alexa,2024-11-24 19:17:41,2024-11-24 19:30:41,1,130
22271,2827,9,alexa,2024-09-01 08:30:04,2024-09-01 08:46:04,1,773
22272,2167,3,alexa,2024-04-29 10:16:18,2024-04-29 10:24:18,0,
22273,1055,7,mobile_ios,2024-07-03 05:00:59,2024-07-03 05:06:59,1,1090
22274,1089,9,mobile_android,2024-08-15 22:57:31,2024-08-15 23:07:31,0,
22275,321,11,google_home,2024-12-30 12:29:44,2024-12-30 12:40:44,1,1325
22276,2496,14,alexa,2024-11-26 22:43:14,2024-11-26 22:51:14,1,1990
22277,2440,3,mobile_android,2024-12-17 21:27:14,2024-12-17 21:55:14,1,588
22278,1127,15,alexa,2024-12-20 16:27:39,2024-12-20 16:35:39,1,184
22279,2990,2,mobile_ios,2024-11-28 15:01:21,2024-11-28 15:26:21,0,
22280,2203,18,mobile_android,2024-10-23 17:40:41,2024-10-23 17:50:41,0,
22281,1538,17,google_home,2024-12-17 10:00:02,2024-12-17 10:04:02,1,889
22282,1919,1,mobile_android,2024-11-09 19:32:46,2024-11-09 19:37:46,0,
22283,1518,12,mobile_ios,2024-09-18 13:35:11,2024-09-18 13:42:11,1,1382
22284,2850,25,alexa,2024-08-22 15:58:43,2024-08-22 16:33:43,1,927
22285,2872,1,alexa,2024-11-20 20:35:14,2024-11-20 20:43:14,0,
22286,1792,7,mobile_android,2024-12-14 09:54:16,2024-12-14 10:24:16,0,
22287,1724,12,google_home,2024-10-02 19:58:17,2024-10-02 20:21:17,1,1079
22288,874,10,mobile_ios,2024-12-27 18:58:59,2024-12-27 19:00:59,1,729
22289,363,15,mobile_android,2024-12-18 05:57:22,2024-12-18 06:04:22,1,1364
22290,1868,25,google_home,2024-10-14 08:26:05,2024-10-14 08:28:05,0,
22291,953,8,alexa,2024-12-13 14:18:29,2024-12-13 14:22:29,1,1104
22292,723,4,alexa,2024-07-15 05:29:32,2024-07-15 05:41:32,1,1423
22293,1744,9,alexa,2024-11-16 09:03:17,2024-11-16 09:16:17,1,1378
22294,476,2,mobile_ios,2024-09-12 12:36:41,2024-09-12 12:50:41,0,
22295,1627,21,alexa,2024-07-25 14:56:38,2024-07-25 15:02:38,0,
22296,1308,3,mobile_ios,2024-11-29 15:37:08,2024-11-29 15:42:08,1,1258
22297,2560,12,google_home,2024-05-16 07:46:35,2024-05-16 07:57:35,0,
22298,766,7,mobile_ios,2024-11-29 11:10:36,2024-11-29 11:15:36,0,
22299,2001,13,alexa,2024-11-04 11:47:05,2024-11-04 11:51:05,0,
22300,2202,1,alexa,2024-08-31 08:42:10,2024-08-31 08:52:10,0,
22301,951,8,alexa,2024-07-15 07:53:04,2024-07-15 07:58:04,0,
22302,1019,8,google_home,2024-11-23 11:21:39,2024-11-23 11:47:39,1,1189
22303,1239,7,google_home,2024-12-03 07:42:45,2024-12-03 08:12:45,0,
22304,2131,8,google_home,2024-12-27 23:38:11,2024-12-27 23:45:11,1,1061
22305,114,15,google_home,2024-11-12 05:34:31,2024-11-12 06:07:31,1,246
22306,1802,25,mobile_android,2024-09-17 13:46:59,2024-09-17 14:00:59,0,
22307,2345,2,google_home,2024-07-07 12:11:39,2024-07-07 12:14:39,0,
22308,211,18,mobile_ios,2024-10-30 12:49:39,2024-10-30 12:55:39,0,
22309,2323,16,alexa,2024-07-12 02:04:46,2024-07-12 02:13:46,0,
22310,846,15,mobile_ios,2024-07-30 03:12:40,2024-07-30 03:27:40,1,716
22311,2580,15,mobile_ios,2024-10-09 13:50:55,2024-10-09 13:54:55,1,960
22312,1174,11,mobile_android,2024-12-23 16:22:13,2024-12-23 16:33:13,1,811
22313,212,21,google_home,2024-08-22 11:46:33,2024-08-22 11:58:33,1,427
22314,202,15,alexa,2024-07-02 00:34:58,2024-07-02 00:37:58,1,1350
22315,2342,4,alexa,2024-05-24 18:14:53,2024-05-24 18:48:53,0,
22316,177,19,mobile_android,2024-12-24 01:42:11,2024-12-24 01:53:11,0,
22317,2789,8,alexa,2024-10-11 18:01:04,2024-10-11 18:16:04,1,1258
22318,2672,25,mobile_ios,2024-05-30 20:53:05,2024-05-30 20:55:05,1,1663
22319,2297,11,google_home,2024-12-29 00:54:43,2024-12-29 01:00:43,0,
22320,1399,10,alexa,2024-10-01 05:39:41,2024-10-01 05:55:41,0,
22321,1779,7,alexa,2024-07-29 05:51:14,2024-07-29 06:06:14,0,
22322,2864,2,google_home,2024-11-28 05:42:59,2024-11-28 05:58:59,0,
22323,2415,25,google_home,2024-12-20 02:08:34,2024-12-20 02:15:34,0,
22324,1899,24,mobile_ios,2024-10-14 18:57:20,2024-10-14 19:17:20,0,
22325,2196,12,google_home,2024-12-15 22:13:04,2024-12-15 22:26:04,1,986
22326,2663,25,mobile_android,2024-11-26 00:17:26,2024-11-26 00:21:26,0,
22327,896,3,google_home,2024-08-19 04:12:39,2024-08-19 04:17:39,1,1522
22328,540,9,mobile_android,2024-11-06 01:20:12,2024-11-06 01:42:12,1,1533
22329,2870,12,alexa,2024-10-07 02:39:23,2024-10-07 02:53:23,1,1549
22330,299,19,mobile_ios,2024-03-30 10:10:22,2024-03-30 10:52:22,1,1507
22331,2794,20,alexa,2024-09-17 17:22:55,2024-09-17 17:23:55,0,
22332,392,7,google_home,2024-10-07 11:47:02,2024-10-07 12:05:02,1,1435
22333,376,24,google_home,2024-09-22 13:25:02,2024-09-22 13:42:02,1,351
22334,691,18,mobile_android,2024-09-28 00:32:26,2024-09-28 00:57:26,0,
22335,1277,15,google_home,2024-06-19 12:43:54,2024-06-19 12:58:54,1,165
22336,1358,8,alexa,2024-07-28 18:52:05,2024-07-28 18:54:05,0,
22337,2330,9,google_home,2024-09-24 15:44:58,2024-09-24 15:57:58,1,997
22338,2807,20,mobile_android,2024-08-30 16:59:18,2024-08-30 17:00:18,0,
22339,10,8,google_home,2024-12-20 16:18:08,2024-12-20 16:31:08,0,
22340,2100,3,alexa,2024-06-15 22:10:42,2024-06-15 22:53:42,1,1141
22341,1103,21,mobile_ios,2024-10-27 08:20:27,2024-10-27 08:21:27,0,
22342,1499,3,mobile_ios,2024-08-12 21:01:33,2024-08-12 21:44:33,1,1502
22343,345,12,mobile_ios,2024-11-23 16:48:33,2024-11-23 17:23:33,1,1168
22344,1437,12,mobile_android,2024-10-18 18:38:20,2024-10-18 18:43:20,0,
22345,1116,1,mobile_ios,2024-11-22 17:48:12,2024-11-22 17:55:12,0,
22346,1459,21,alexa,2024-10-10 21:22:09,2024-10-10 21:36:09,1,1808
22347,2870,9,alexa,2024-11-24 04:37:42,2024-11-24 05:02:42,0,
22348,895,14,google_home,2024-09-25 18:09:49,2024-09-25 18:17:49,0,
22349,738,9,alexa,2024-08-31 10:55:45,2024-08-31 11:38:45,1,366
22350,2177,8,mobile_ios,2024-11-12 11:08:58,2024-11-12 11:22:58,0,
22351,177,24,mobile_android,2024-10-30 11:41:26,2024-10-30 11:51:26,0,
22352,53,2,mobile_ios,2024-07-05 20:00:20,2024-07-05 20:18:20,1,1537
22353,1899,1,mobile_ios,2024-10-03 20:12:46,2024-10-03 20:20:46,1,1464
22354,969,2,mobile_ios,2024-10-17 18:36:27,2024-10-17 19:00:27,0,
22355,1483,2,alexa,2024-12-18 02:32:21,2024-12-18 02:53:21,1,709
22356,1838,20,alexa,2024-11-14 08:34:45,2024-11-14 09:01:45,1,117
22357,2118,22,alexa,2024-12-09 18:55:55,2024-12-09 19:04:55,0,
22358,1281,18,alexa,2024-12-30 10:02:50,2024-12-30 10:10:50,0,
22359,1975,8,mobile_android,2024-12-07 10:49:39,2024-12-07 10:50:39,0,
22360,1284,8,mobile_ios,2024-11-19 20:12:00,2024-11-19 20:17:00,1,1452
22361,2882,15,mobile_android,2024-04-13 14:42:53,2024-04-13 14:47:53,1,1509
22362,900,12,alexa,2024-08-03 01:55:53,2024-08-03 02:06:53,0,
22363,1388,8,google_home,2024-12-31 15:30:07,2024-12-31 15:38:07,1,748
22364,2398,21,mobile_ios,2024-11-05 00:06:18,2024-11-05 00:09:18,0,
22365,611,18,google_home,2024-12-17 07:48:00,2024-12-17 07:49:00,1,1836
22366,2774,10,alexa,2024-09-30 18:50:43,2024-09-30 19:07:43,1,467
22367,129,21,mobile_ios,2024-11-20 07:04:49,2024-11-20 07:07:49,1,1669
22368,1250,18,alexa,2024-10-03 12:49:44,2024-10-03 12:57:44,1,628
22369,1579,21,google_home,2024-11-27 17:07:27,2024-11-27 17:22:27,1,1355
22370,2516,16,mobile_android,2024-11-29 02:36:58,2024-11-29 02:46:58,0,
22371,522,6,google_home,2024-07-15 01:54:49,2024-07-15 02:04:49,0,
22372,2295,8,mobile_android,2024-08-19 13:56:08,2024-08-19 14:04:08,0,
22373,2547,6,google_home,2024-11-15 18:02:29,2024-11-15 18:11:29,0,
22374,666,1,google_home,2024-07-15 04:06:27,2024-07-15 04:39:27,1,1332
22375,159,15,mobile_ios,2024-07-07 18:19:15,2024-07-07 19:00:15,1,848
22376,2403,2,mobile_ios,2024-07-08 21:37:31,2024-07-08 21:41:31,0,
22377,2663,20,mobile_android,2024-11-21 15:07:05,2024-11-21 15:15:05,0,
22378,915,1,google_home,2024-08-26 17:40:36,2024-08-26 17:53:36,1,765
22379,298,23,mobile_android,2024-11-12 11:24:27,2024-11-12 11:30:27,1,1086
22380,620,1,mobile_ios,2024-12-27 18:33:21,2024-12-27 18:44:21,1,1506
22381,1196,21,alexa,2024-08-16 08:21:56,2024-08-16 08:43:56,0,
22382,2447,1,mobile_ios,2024-06-10 00:23:54,2024-06-10 00:27:54,1,1812
22383,2919,16,mobile_ios,2024-12-13 11:55:03,2024-12-13 12:00:03,1,180
22384,2663,25,mobile_android,2024-11-11 03:28:32,2024-11-11 03:51:32,1,1379
22385,93,12,google_home,2024-09-30 05:04:17,2024-09-30 05:14:17,1,1707
22386,2670,15,mobile_android,2024-10-12 02:44:52,2024-10-12 03:27:52,1,1007
22387,1160,21,mobile_ios,2024-07-22 22:22:10,2024-07-22 22:51:10,1,1391
22388,10,15,google_home,2024-12-05 04:17:42,2024-12-05 04:20:42,0,
22389,1800,3,mobile_ios,2024-12-10 12:50:11,2024-12-10 12:52:11,0,
22390,1234,7,google_home,2024-09-17 22:31:20,2024-09-17 22:56:20,1,917
22391,2890,20,alexa,2024-06-21 16:16:13,2024-06-21 16:32:13,1,1742
22392,1644,2,alexa,2024-12-11 17:03:57,2024-12-11 17:09:57,1,1322
22393,749,2,alexa,2024-12-15 00:42:04,2024-12-15 00:52:04,0,
22394,2165,15,alexa,2024-08-11 15:47:57,2024-08-11 15:55:57,0,
22395,692,15,google_home,2024-11-09 22:57:52,2024-11-09 23:03:52,0,
22396,2757,21,alexa,2024-10-30 05:58:02,2024-10-30 06:13:02,1,1683
22397,118,3,alexa,2024-11-15 15:32:37,2024-11-15 15:38:37,0,
22398,720,22,alexa,2024-10-22 09:18:18,2024-10-22 09:28:18,1,491
22399,2930,9,alexa,2024-07-29 09:19:17,2024-07-29 09:52:17,1,266
22400,262,19,alexa,2024-12-26 12:57:16,2024-12-26 13:11:16,0,
22401,1567,3,alexa,2024-09-18 17:34:01,2024-09-18 18:14:01,1,607
22402,487,23,mobile_android,2024-10-04 04:41:43,2024-10-04 04:47:43,0,
22403,1434,14,alexa,2024-09-08 18:53:04,2024-09-08 18:54:04,1,1846
22404,7,1,alexa,2024-11-10 07:21:54,2024-11-10 07:25:54,1,296
22405,1229,4,alexa,2024-11-14 19:04:45,2024-11-14 19:14:45,1,1611
22406,1336,24,alexa,2024-10-01 22:35:23,2024-10-01 23:04:23,1,694
22407,1734,12,google_home,2024-08-21 17:21:12,2024-08-21 17:36:12,1,1626
22408,213,13,alexa,2024-11-09 23:16:52,2024-11-09 23:29:52,0,
22409,1459,1,alexa,2024-11-16 05:27:32,2024-11-16 05:50:32,0,
22410,685,8,mobile_ios,2024-08-18 21:34:57,2024-08-18 21:35:57,0,
22411,1220,16,google_home,2024-12-01 19:58:36,2024-12-01 20:28:36,0,
22412,2860,15,mobile_android,2024-12-22 19:54:24,2024-12-22 19:57:24,1,902
22413,869,1,alexa,2024-12-15 00:21:47,2024-12-15 00:49:47,1,1891
22414,2596,23,google_home,2024-12-11 16:55:38,2024-12-11 17:10:38,1,124
22415,1273,10,mobile_ios,2024-07-16 19:14:22,2024-07-16 19:27:22,0,
22416,2002,13,mobile_android,2024-09-19 04:46:55,2024-09-19 04:51:55,1,1140
22417,2165,25,alexa,2024-10-01 22:30:09,2024-10-01 22:54:09,0,
22418,1713,16,alexa,2024-09-04 20:13:04,2024-09-04 20:19:04,1,379
22419,419,5,alexa,2024-08-10 18:38:15,2024-08-10 18:41:15,1,800
22420,2859,16,mobile_android,2024-11-18 11:33:44,2024-11-18 11:49:44,1,240
22421,1026,12,mobile_ios,2024-05-19 19:35:21,2024-05-19 19:41:21,0,
22422,1792,12,mobile_android,2024-11-25 18:11:32,2024-11-25 18:16:32,0,
22423,1640,21,alexa,2024-09-22 11:21:21,2024-09-22 11:26:21,1,1812
22424,657,9,mobile_ios,2024-12-25 06:29:20,2024-12-25 06:32:20,0,
22425,363,24,mobile_android,2024-12-18 19:58:21,2024-12-18 20:12:21,0,
22426,2645,21,google_home,2024-12-24 04:05:08,2024-12-24 04:15:08,0,
22427,2102,15,alexa,2024-12-02 13:16:14,2024-12-02 13:17:14,1,1714
22428,1836,8,alexa,2024-10-20 17:57:03,2024-10-20 18:21:03,1,1923
22429,2905,12,alexa,2024-08-26 04:55:06,2024-08-26 05:25:06,1,734
22430,1670,9,mobile_ios,2024-09-08 10:07:33,2024-09-08 10:22:33,0,
22431,1921,20,mobile_android,2024-06-15 06:03:27,2024-06-15 06:12:27,0,
22432,879,17,mobile_ios,2024-08-29 19:25:08,2024-08-29 20:05:08,0,
22433,1243,5,alexa,2024-09-21 23:52:40,2024-09-22 00:18:40,0,
22434,1229,19,alexa,2024-12-02 03:37:21,2024-12-02 04:13:21,0,
22435,759,2,mobile_android,2024-11-23 13:38:45,2024-11-23 13:40:45,0,
22436,2313,3,mobile_ios,2024-12-31 05:27:17,2024-12-31 05:45:17,0,
22437,422,25,mobile_android,2024-07-17 05:01:57,2024-07-17 05:06:57,1,1965
22438,1670,5,mobile_ios,2024-11-11 17:33:24,2024-11-11 17:36:24,0,
22439,2391,20,alexa,2024-11-06 02:49:52,2024-11-06 03:19:52,0,
22440,925,20,mobile_ios,2024-10-22 21:32:54,2024-10-22 21:44:54,1,1589
22441,2743,3,google_home,2024-09-14 00:31:44,2024-09-14 00:52:44,0,
22442,621,11,mobile_ios,2024-11-27 08:48:13,2024-11-27 09:10:13,0,
22443,2134,3,alexa,2024-07-25 20:51:26,2024-07-25 21:00:26,0,
22444,2167,12,alexa,2024-06-14 05:49:42,2024-06-14 06:13:42,1,1489
22445,1838,5,alexa,2024-12-14 02:55:44,2024-12-14 03:07:44,0,
22446,1333,22,alexa,2024-09-25 19:17:47,2024-09-25 19:22:47,0,
22447,2821,18,alexa,2024-11-08 14:58:44,2024-11-08 15:13:44,0,
22448,2804,8,google_home,2024-12-28 06:28:58,2024-12-28 07:07:58,0,
22449,2725,20,mobile_android,2024-06-19 09:22:06,2024-06-19 09:30:06,0,
22450,753,4,mobile_ios,2024-08-01 23:56:32,2024-08-02 00:08:32,0,
22451,2411,16,alexa,2024-12-17 20:55:12,2024-12-17 21:00:12,1,1897
22452,2785,10,mobile_ios,2024-09-02 08:21:44,2024-09-02 08:22:44,0,
22453,427,16,google_home,2024-06-27 11:20:16,2024-06-27 11:56:16,0,
22454,2150,22,mobile_android,2024-10-30 05:22:46,2024-10-30 05:46:46,1,681
22455,1252,8,mobile_android,2024-09-11 19:44:04,2024-09-11 19:54:04,0,
22456,936,21,google_home,2024-05-26 20:51:06,2024-05-26 21:22:06,1,627
22457,2290,20,alexa,2024-10-13 07:32:26,2024-10-13 07:33:26,0,
22458,1873,12,alexa,2024-11-10 17:08:07,2024-11-10 17:17:07,0,
22459,2584,3,alexa,2024-09-12 19:41:11,2024-09-12 19:46:11,1,226
22460,1369,25,alexa,2024-09-24 05:25:54,2024-09-24 05:38:54,0,
22461,828,16,alexa,2024-10-17 00:17:41,2024-10-17 00:26:41,0,
22462,944,15,alexa,2024-11-22 23:14:36,2024-11-22 23:21:36,1,1869
22463,659,1,google_home,2024-11-06 09:48:33,2024-11-06 10:12:33,0,
22464,1569,3,google_home,2024-08-20 07:51:06,2024-08-20 08:06:06,0,
22465,740,21,alexa,2024-10-18 06:19:04,2024-10-18 06:20:04,0,
22466,1064,14,google_home,2024-12-27 19:48:02,2024-12-27 19:53:02,1,1416
22467,2666,16,google_home,2024-09-11 21:35:44,2024-09-11 21:44:44,1,1935
22468,1726,11,mobile_ios,2024-12-07 04:54:05,2024-12-07 04:58:05,1,1246
22469,21,20,mobile_android,2024-06-26 11:16:58,2024-06-26 11:32:58,0,
22470,2413,4,alexa,2024-12-28 21:34:55,2024-12-28 21:42:55,0,
22471,1243,21,alexa,2024-12-15 07:45:17,2024-12-15 08:03:17,1,852
22472,2403,5,mobile_ios,2024-07-09 07:20:47,2024-07-09 07:47:47,1,1111
22473,1332,12,mobile_android,2024-11-27 00:35:30,2024-11-27 00:58:30,1,701
22474,253,4,google_home,2024-10-18 17:31:52,2024-10-18 17:37:52,1,1987
22475,1302,8,google_home,2024-12-08 13:12:27,2024-12-08 13:35:27,1,1518
22476,1046,12,alexa,2024-10-12 18:14:08,2024-10-12 18:21:08,0,
22477,1085,23,alexa,2024-10-09 13:25:16,2024-10-09 13:33:16,1,382
22478,2945,5,google_home,2024-11-02 17:55:40,2024-11-02 18:00:40,0,
22479,287,2,google_home,2024-09-11 17:16:58,2024-09-11 17:17:58,0,
22480,401,19,google_home,2024-07-05 18:57:54,2024-07-05 19:09:54,0,
22481,1049,21,alexa,2024-11-25 18:55:12,2024-11-25 19:21:12,1,1410
22482,2256,19,mobile_android,2024-03-06 08:53:08,2024-03-06 09:26:08,1,1168
22483,1557,3,google_home,2024-11-12 19:34:46,2024-11-12 19:35:46,1,1089
22484,2915,16,alexa,2024-10-15 06:49:54,2024-10-15 07:29:54,0,
22485,239,3,mobile_ios,2024-11-10 21:01:17,2024-11-10 21:25:17,1,209
22486,1479,18,mobile_ios,2024-06-26 08:11:01,2024-06-26 08:42:01,0,
22487,1748,18,google_home,2024-11-30 10:03:19,2024-11-30 10:18:19,0,
22488,1181,16,google_home,2024-09-14 22:54:18,2024-09-14 23:09:18,1,346
22489,1239,8,google_home,2024-05-04 05:25:31,2024-05-04 05:39:31,0,
22490,419,12,alexa,2024-03-22 14:33:08,2024-03-22 14:39:08,0,
22491,2165,12,alexa,2024-07-25 10:11:37,2024-07-25 10:16:37,0,
22492,867,7,alexa,2024-05-08 08:46:20,2024-05-08 08:52:20,1,1352
22493,41,3,google_home,2024-11-26 12:56:43,2024-11-26 12:59:43,0,
22494,115,15,alexa,2024-10-01 03:53:05,2024-10-01 04:15:05,1,1604
22495,2580,17,mobile_ios,2024-08-20 12:07:01,2024-08-20 12:34:01,1,1981
22496,599,20,mobile_android,2024-11-22 13:42:38,2024-11-22 14:04:38,1,1204
22497,1901,25,alexa,2024-12-26 11:34:20,2024-12-26 11:48:20,0,
22498,2702,3,google_home,2024-11-20 02:37:32,2024-11-20 02:45:32,1,1318
22499,1586,6,alexa,2024-07-19 05:58:29,2024-07-19 06:08:29,0,
22500,181,1,google_home,2024-12-28 05:21:24,2024-12-28 05:30:24,1,284
22501,31,3,google_home,2024-12-12 18:09:00,2024-12-12 18:21:00,1,1269
22502,2852,15,alexa,2024-10-29 23:23:56,2024-10-30 00:06:56,1,1956
22503,1597,23,alexa,2024-11-13 14:45:16,2024-11-13 14:57:16,0,
22504,1493,20,alexa,2024-10-26 08:32:19,2024-10-26 08:44:19,1,1149
22505,2674,18,mobile_ios,2024-02-02 17:16:26,2024-02-02 17:51:26,1,301
22506,481,15,alexa,2024-11-22 03:06:40,2024-11-22 03:21:40,0,
22507,2254,23,alexa,2024-07-10 11:59:52,2024-07-10 12:10:52,1,802
22508,1640,9,alexa,2024-08-30 23:13:26,2024-08-30 23:20:26,1,1942
22509,2227,12,alexa,2024-11-29 00:51:38,2024-11-29 01:03:38,1,1841
22510,2644,23,google_home,2024-11-14 00:57:25,2024-11-14 01:00:25,1,236
22511,2893,3,alexa,2024-08-21 18:45:15,2024-08-21 19:06:15,0,
22512,1668,20,alexa,2024-11-09 12:30:57,2024-11-09 12:51:57,0,
22513,1326,13,alexa,2024-10-08 12:17:08,2024-10-08 12:28:08,0,
22514,2886,15,alexa,2024-11-29 00:24:45,2024-11-29 00:38:45,1,595
22515,676,19,mobile_android,2024-10-17 04:29:23,2024-10-17 04:33:23,1,1238
22516,826,16,google_home,2024-10-11 03:15:20,2024-10-11 03:28:20,1,1966
22517,2757,9,alexa,2024-10-28 23:56:16,2024-10-29 00:04:16,1,838
22518,9,21,mobile_ios,2024-11-27 02:09:37,2024-11-27 02:17:37,0,
22519,1640,3,alexa,2024-09-26 05:33:59,2024-09-26 05:44:59,0,
22520,327,1,alexa,2024-10-28 10:03:57,2024-10-28 10:05:57,1,534
22521,2481,21,mobile_android,2024-12-23 01:03:53,2024-12-23 01:15:53,0,
22522,724,12,mobile_ios,2024-12-12 08:22:17,2024-12-12 08:24:17,0,
22523,2720,15,mobile_ios,2024-10-10 07:29:48,2024-10-10 07:36:48,0,
22524,1563,1,alexa,2024-12-06 20:46:44,2024-12-06 20:57:44,1,648
22525,239,13,mobile_ios,2024-09-03 13:13:43,2024-09-03 13:45:43,1,1586
22526,626,8,google_home,2024-10-21 15:28:45,2024-10-21 15:42:45,1,733
22527,2115,21,alexa,2024-11-18 16:05:29,2024-11-18 16:15:29,0,
22528,995,22,alexa,2024-12-19 14:49:52,2024-12-19 14:58:52,0,
22529,1375,2,google_home,2024-10-08 07:38:35,2024-10-08 07:42:35,0,
22530,1217,2,alexa,2024-05-13 12:39:33,2024-05-13 13:15:33,1,1371
22531,1423,5,alexa,2024-03-09 11:32:52,2024-03-09 11:43:52,0,
22532,867,2,alexa,2024-06-10 15:05:54,2024-06-10 15:25:54,1,1167
22533,3,9,google_home,2024-01-18 15:57:31,2024-01-18 16:23:31,1,432
22534,524,13,mobile_ios,2024-09-01 08:43:03,2024-09-01 08:48:03,1,171
22535,1455,14,alexa,2024-05-28 06:24:45,2024-05-28 06:50:45,1,132
22536,2400,4,mobile_ios,2024-08-18 09:02:25,2024-08-18 09:13:25,0,
22537,610,14,alexa,2024-10-20 12:13:19,2024-10-20 12:26:19,1,385
22538,1483,7,alexa,2024-11-02 20:35:00,2024-11-02 20:40:00,1,1010
22539,701,1,alexa,2024-04-26 19:29:18,2024-04-26 19:54:18,1,656
22540,702,8,mobile_ios,2024-10-18 06:46:14,2024-10-18 06:52:14,1,135
22541,2878,15,mobile_ios,2024-12-25 09:41:34,2024-12-25 10:18:34,1,1834
22542,2754,23,alexa,2024-10-19 16:14:03,2024-10-19 16:28:03,0,
22543,1296,5,alexa,2024-12-12 07:49:27,2024-12-12 07:58:27,1,1623
22544,218,18,mobile_ios,2024-06-15 02:11:24,2024-06-15 02:23:24,0,
22545,2577,22,alexa,2024-12-13 01:31:18,2024-12-13 01:44:18,1,342
22546,2787,3,google_home,2024-08-21 03:24:33,2024-08-21 03:25:33,1,1359
22547,1251,21,mobile_android,2024-12-07 18:57:27,2024-12-07 19:11:27,1,1328
22548,779,9,mobile_ios,2024-12-11 04:38:35,2024-12-11 05:02:35,1,1222
22549,1328,19,mobile_android,2024-10-31 01:39:11,2024-10-31 01:50:11,1,1876
22550,1378,21,alexa,2024-12-17 17:47:54,2024-12-17 18:16:54,0,
22551,2076,13,google_home,2024-04-10 20:24:19,2024-04-10 20:35:19,0,
22552,2996,11,google_home,2024-11-14 07:23:13,2024-11-14 07:51:13,1,1647
22553,1669,11,mobile_android,2024-07-15 16:24:00,2024-07-15 16:39:00,1,1319
22554,1511,13,google_home,2024-10-05 17:19:11,2024-10-05 17:30:11,0,
22555,401,12,google_home,2024-09-08 14:12:02,2024-09-08 14:43:02,1,286
22556,1744,20,alexa,2024-12-14 19:02:18,2024-12-14 19:05:18,0,
22557,2771,15,alexa,2024-07-20 03:40:16,2024-07-20 03:54:16,1,228
22558,2663,7,mobile_android,2024-08-08 19:03:57,2024-08-08 19:09:57,1,1821
22559,2558,20,mobile_android,2024-11-11 23:32:36,2024-11-11 23:43:36,1,706
22560,1782,4,mobile_ios,2024-09-01 22:10:53,2024-09-01 22:13:53,1,1614
22561,435,3,google_home,2024-12-04 11:10:41,2024-12-04 11:25:41,1,533
