impression_id,campaign_id,user_id,neighborhood_id,ad_type,ad_placement,device_type,is_viewable,view_duration_seconds,session_id,created_at
29627,184,2628,25,Local Deal,Right Rail,Mobile,True,3,2fae8eed,2025-04-26 16:52:33
29628,99,661,42,Local Deal,Notification,Mobile,True,4,a1f4c944,2025-01-16 18:46:30
29629,77,4586,11,Display,Search Results,Desktop,True,2,e95be685,2025-10-17 08:54:08
29630,165,1664,32,Native,Notification,Tablet,True,29,1da8075e,2025-05-29 10:12:05
29631,116,4069,35,Video,Search Results,Tablet,True,8,15637e67,2025-07-27 16:18:10
29632,102,2707,14,Display,Feed,Desktop,True,6,2a988265,2025-02-06 16:36:10
29633,35,3888,47,Sponsored Post,Feed,Mobile,True,1,5fb5773c,2025-06-11 12:57:00
29634,176,3700,19,Native,Right Rail,Mobile,True,5,b5f23e25,2025-04-06 17:45:13
29635,112,105,6,Display,Notification,Tablet,True,3,44a2bef1,2025-05-19 06:12:22
29636,98,474,43,Video,Story,Tablet,False,34,c52c0a1d,2025-09-07 17:18:49
29637,200,2024,12,Local Deal,Right Rail,Desktop,True,9,26623c24,2025-02-19 21:57:42
29638,89,827,42,Sponsored Post,Story,Desktop,True,42,4675c253,2025-08-13 11:58:38
29639,77,628,7,Display,Right Rail,Desktop,True,0,ca4c632d,2025-09-30 21:17:00
29640,13,1823,21,Local Deal,Feed,Mobile,False,0,2e7c6834,2025-01-17 15:09:09
29641,98,3811,37,Video,Search Results,Tablet,True,27,b5fa2405,2025-08-28 13:04:42
29642,165,208,9,Native,Notification,Desktop,True,55,0d49f20d,2025-06-15 21:24:11
29643,66,3688,1,Sponsored Post,Notification,Tablet,True,2,1042f940,2025-03-18 09:50:07
29644,54,4330,31,Sponsored Post,Story,Desktop,True,6,735ed66c,2025-01-02 17:58:21
29645,66,4504,43,Sponsored Post,Search Results,Desktop,True,28,bcf8938e,2025-03-14 08:01:06
29646,44,780,28,Display,Right Rail,Tablet,True,0,41ca534d,2025-08-26 10:15:28
29647,95,2394,46,Native,Notification,Tablet,False,49,2b1af9e7,2025-06-05 08:23:04
29648,88,1109,49,Native,Search Results,Mobile,True,7,1923568f,2025-09-20 22:36:54
29649,166,1297,15,Local Deal,Search Results,Mobile,True,2,46dfc6c6,2025-05-04 11:16:02
29650,93,2564,18,Native,Notification,Tablet,True,34,baa464a4,2025-03-20 11:12:37
29651,22,1552,10,Video,Story,Mobile,True,4,6645e320,2025-07-21 21:39:40
29652,47,745,25,Local Deal,Right Rail,Mobile,True,2,2ece3ae2,2025-08-17 11:51:47
29653,189,1189,13,Video,Feed,Tablet,True,8,5ca4dce4,2025-02-12 17:37:51
29654,188,58,41,Display,Notification,Mobile,True,29,e84af6ec,2025-02-09 19:52:41
29655,88,599,49,Native,Story,Mobile,True,1,40c121cd,2025-09-15 21:08:18
29656,81,2378,15,Native,Notification,Desktop,True,3,ef969868,2025-02-28 12:23:22
29657,126,2603,10,Video,Search Results,Mobile,False,52,363df256,2025-09-29 12:59:34
29658,74,2399,45,Sponsored Post,Story,Mobile,True,0,b1283787,2025-06-23 21:13:04
29659,19,2624,39,Display,Feed,Desktop,True,34,aee1884a,2025-07-27 16:31:26
29660,68,1975,50,Display,Feed,Desktop,True,24,f117ca00,2025-07-20 08:07:19
29661,51,2326,31,Native,Search Results,Tablet,True,8,71728dee,2025-09-06 23:24:55
29662,137,2226,46,Video,Story,Mobile,True,9,9a6d35b9,2025-01-29 19:14:22
29663,44,1646,24,Display,Notification,Mobile,False,24,66976d78,2025-08-07 13:16:48
29664,33,1159,14,Local Deal,Search Results,Desktop,True,1,424cd538,2025-04-17 10:38:41
29665,191,754,26,Local Deal,Search Results,Tablet,True,6,7aa15f64,2025-07-01 04:28:31
29666,190,400,16,Display,Right Rail,Tablet,True,2,f654e257,2025-05-29 10:26:29
29667,71,3402,21,Display,Notification,Tablet,False,8,25307638,2025-06-30 10:57:19
29668,97,3455,48,Native,Notification,Tablet,True,8,381ee058,2025-05-13 06:01:23
29669,187,4807,30,Sponsored Post,Right Rail,Desktop,True,10,84166f2c,2025-01-31 06:08:14
29670,39,933,46,Display,Story,Desktop,True,3,a51bcd7d,2025-05-16 16:06:02
29671,46,2120,41,Video,Story,Desktop,False,1,a0081370,2025-08-29 20:38:55
29672,60,610,20,Sponsored Post,Right Rail,Mobile,True,22,0cd751c3,2025-07-08 22:30:58
29673,152,869,12,Display,Story,Mobile,True,10,777edf4d,2025-03-30 08:02:54
29674,182,4439,28,Display,Search Results,Desktop,True,4,fbef2069,2025-07-15 02:54:03
29675,77,2505,8,Display,Right Rail,Tablet,True,0,84fbd51f,2025-10-16 17:50:19
29676,52,3861,26,Sponsored Post,Search Results,Tablet,True,10,010320eb,2025-03-09 09:10:38
29677,109,995,40,Video,Feed,Mobile,True,2,df043949,2025-03-11 10:30:31
29678,178,916,5,Local Deal,Search Results,Tablet,False,6,7d2070fb,2025-05-24 19:42:57
29679,184,1505,15,Local Deal,Story,Desktop,True,2,feeb7422,2025-03-26 12:22:40
29680,175,4144,27,Display,Feed,Desktop,True,60,f512f1a1,2025-01-27 12:56:04
29681,18,4996,33,Display,Right Rail,Tablet,True,2,04e2607b,2025-06-23 06:15:01
29682,26,3833,13,Video,Search Results,Desktop,False,56,69e89626,2025-05-01 21:53:50
29683,117,3968,15,Local Deal,Notification,Desktop,True,7,fe99ae23,2025-07-29 08:42:35
29684,5,1407,30,Display,Feed,Desktop,True,47,ab75cd39,2025-09-16 17:43:25
29685,96,250,24,Local Deal,Story,Desktop,False,11,b30b0b18,2025-07-15 20:42:58
29686,43,1953,2,Sponsored Post,Feed,Mobile,True,49,d8a023c5,2025-07-12 20:16:36
29687,6,594,42,Local Deal,Feed,Tablet,True,0,7a43c7fe,2025-04-15 13:04:26
29688,171,1059,1,Local Deal,Right Rail,Mobile,True,2,826dbd63,2025-03-04 22:30:25
29689,54,907,15,Sponsored Post,Story,Mobile,True,4,0d085ce2,2025-01-04 22:31:10
29690,158,4726,7,Video,Story,Desktop,True,9,4c473a67,2025-05-23 22:17:45
29691,41,1386,30,Display,Story,Mobile,True,1,6e9d574f,2025-09-25 19:11:51
29692,54,2520,29,Sponsored Post,Right Rail,Mobile,True,35,1e907754,2025-01-05 22:14:32
29693,168,2050,20,Native,Story,Mobile,True,23,d1145ad9,2025-09-25 20:18:14
29694,87,3536,23,Video,Story,Mobile,True,2,07f2129e,2025-03-10 10:38:23
29695,135,593,19,Display,Right Rail,Desktop,True,5,3eb507dc,2025-06-10 22:24:55
29696,139,2340,13,Native,Right Rail,Mobile,True,6,e83ca8b3,2025-01-16 16:16:53
29697,138,3196,44,Local Deal,Feed,Tablet,True,1,6fe69da7,2025-08-28 20:10:10
29698,121,3246,17,Local Deal,Story,Tablet,True,10,99b7e001,2025-08-25 21:31:03
29699,2,1553,33,Native,Story,Mobile,True,7,92ed408d,2025-01-24 07:17:07
29700,178,3153,42,Local Deal,Notification,Tablet,True,7,e01b9546,2025-06-15 09:27:43
29701,18,1656,15,Display,Story,Mobile,False,3,737e1396,2025-06-28 20:42:45
29702,81,4351,3,Native,Feed,Mobile,True,6,ed525013,2025-05-07 14:14:57
29703,69,4604,32,Video,Right Rail,Mobile,True,2,0fceafe7,2025-10-02 21:52:30
29704,151,4027,16,Sponsored Post,Search Results,Desktop,True,3,165bc8d8,2025-03-18 03:05:42
29705,2,2204,35,Native,Search Results,Desktop,False,2,3012c1e3,2025-01-23 08:05:54
29706,54,3856,2,Sponsored Post,Notification,Tablet,True,0,5888d130,2025-01-07 18:43:45
29707,187,2026,37,Sponsored Post,Feed,Mobile,True,1,3fd45c1b,2025-01-31 20:21:54
29708,145,4019,46,Video,Story,Mobile,False,7,8e34fa00,2025-06-25 13:49:42
29709,141,4410,49,Native,Story,Mobile,True,2,7f233734,2025-03-04 11:35:58
29710,118,2672,44,Local Deal,Notification,Mobile,True,9,a230b021,2025-06-11 17:49:13
29711,23,1253,28,Native,Story,Desktop,True,2,799cd919,2025-02-14 11:26:37
29712,155,394,4,Display,Feed,Mobile,False,52,710f16b9,2025-08-03 13:17:24
29713,122,1218,14,Native,Search Results,Tablet,True,11,6867c7b6,2025-04-14 09:48:11
29714,159,280,17,Display,Search Results,Mobile,True,0,552628ce,2025-08-05 19:13:54
29715,19,2115,12,Display,Search Results,Tablet,True,31,fbaa336c,2025-08-09 18:59:39
29716,166,4482,44,Local Deal,Right Rail,Mobile,True,8,0958058a,2025-05-04 04:00:19
29717,71,2219,30,Display,Feed,Desktop,True,2,b9422156,2025-06-25 12:04:53
29718,34,1156,44,Video,Search Results,Desktop,False,57,2ddb856c,2025-06-11 18:03:45
29719,132,3647,19,Sponsored Post,Search Results,Tablet,False,2,21336952,2025-07-04 09:46:45
29720,16,4657,12,Local Deal,Search Results,Mobile,True,30,7b9b33c5,2025-03-05 17:20:33
29721,182,2338,23,Display,Search Results,Tablet,True,2,31d5bf7e,2025-07-18 16:33:19
29722,100,4554,35,Native,Feed,Desktop,True,2,cf926cf9,2025-06-10 20:51:25
29723,198,1740,42,Sponsored Post,Search Results,Mobile,True,5,653e974b,2025-02-04 18:16:46
29724,138,1136,50,Local Deal,Right Rail,Mobile,True,36,5509ee3a,2025-08-18 06:01:16
29725,170,2359,41,Display,Right Rail,Mobile,True,58,4dbede3d,2025-08-04 15:58:51
29726,137,3426,16,Video,Right Rail,Tablet,False,26,8f59b5f3,2025-01-27 09:18:06
29727,110,659,17,Display,Notification,Mobile,True,6,d99fe6a4,2025-10-22 19:47:39
29728,140,1227,16,Native,Feed,Desktop,True,3,fc31c727,2025-02-14 08:03:23
29729,149,1124,2,Sponsored Post,Story,Tablet,True,5,badbe992,2025-08-17 10:46:54
29730,3,3063,2,Local Deal,Feed,Mobile,True,26,96ed835f,2025-04-27 09:17:40
29731,105,4179,17,Display,Notification,Tablet,False,52,6e093974,2025-07-01 20:47:23
29732,57,4632,25,Sponsored Post,Feed,Mobile,True,50,0df124ba,2025-08-14 19:15:06
29733,72,1281,8,Local Deal,Feed,Mobile,True,6,d9006056,2025-04-25 09:57:09
29734,7,1189,13,Video,Search Results,Tablet,True,7,69407ab8,2025-04-14 16:03:27
29735,10,3308,46,Sponsored Post,Story,Desktop,True,9,a5d0b138,2025-10-10 16:23:02
29736,1,600,46,Local Deal,Story,Tablet,True,9,952c390a,2025-03-18 09:50:39
29737,174,4273,44,Sponsored Post,Notification,Mobile,True,8,2d89c247,2025-09-17 21:31:54
29738,148,3394,5,Display,Right Rail,Desktop,True,10,4f6f5ed3,2025-05-30 09:36:12
29739,22,1583,30,Video,Feed,Mobile,True,30,04e2615b,2025-07-30 12:13:48
29740,199,2908,44,Display,Right Rail,Mobile,True,5,b0c342d4,2025-06-04 15:28:37
29741,109,1267,49,Video,Notification,Mobile,True,6,19978f23,2025-03-01 20:19:33
29742,147,1525,17,Video,Search Results,Mobile,False,2,e76926fb,2025-03-14 08:26:44
29743,158,2860,29,Video,Story,Tablet,True,3,335bf36f,2025-05-23 10:10:16
29744,63,4112,43,Display,Feed,Tablet,True,57,2d337ab0,2025-07-30 09:58:42
29745,34,2591,36,Video,Right Rail,Desktop,True,10,9fd33593,2025-06-13 17:15:47
29746,128,96,43,Local Deal,Feed,Tablet,True,5,ac030767,2025-03-19 22:39:05
29747,85,4440,18,Native,Story,Tablet,True,0,1aaa626a,2025-06-02 15:39:10
29748,190,4263,15,Display,Feed,Desktop,True,1,1a3c0802,2025-06-20 18:05:54
29749,123,313,45,Local Deal,Right Rail,Mobile,True,2,d9cf3d74,2025-03-17 16:24:01
29750,97,3967,9,Native,Story,Desktop,True,6,8f4c1dff,2025-05-01 22:28:13
29751,119,2411,31,Native,Notification,Mobile,True,56,a09982dc,2025-04-09 08:16:49
29752,31,3319,32,Native,Right Rail,Tablet,True,2,b2ee3d82,2025-04-15 20:46:23
29753,152,1342,1,Display,Right Rail,Mobile,True,1,924cb19c,2025-03-27 20:57:51
29754,15,4732,25,Native,Notification,Mobile,True,0,589e6921,2025-09-28 19:22:36
29755,135,936,2,Display,Feed,Mobile,True,2,b2083c12,2025-05-20 22:37:54
29756,117,2447,46,Local Deal,Right Rail,Tablet,True,18,cb70a0db,2025-08-01 23:05:39
29757,18,772,7,Display,Story,Tablet,True,0,5619dc75,2025-06-17 19:45:59
29758,74,431,31,Sponsored Post,Search Results,Desktop,False,5,ed842eba,2025-06-22 19:55:41
29759,172,3899,17,Video,Feed,Mobile,True,3,4df70b67,2025-09-18 08:28:06
29760,56,2466,28,Native,Feed,Desktop,True,4,28d22e9e,2025-01-28 14:30:20
29761,98,2124,13,Video,Notification,Desktop,True,4,4164c75d,2025-09-07 12:11:26
29762,176,4354,26,Native,Notification,Tablet,True,0,8fdfd79d,2025-04-08 13:54:27
29763,188,1676,9,Display,Right Rail,Desktop,True,3,b08c3bd3,2025-02-08 18:46:57
29764,71,1911,18,Display,Feed,Desktop,True,6,1a3e24b1,2025-07-01 16:20:25
29765,136,1674,2,Sponsored Post,Notification,Mobile,False,8,c283eeb2,2025-06-07 14:00:23
29766,88,4795,50,Native,Right Rail,Desktop,True,56,edf0c9bf,2025-09-17 06:52:13
29767,86,4229,35,Video,Notification,Tablet,True,2,6dfba2ef,2025-09-12 21:35:59
29768,38,2219,30,Video,Search Results,Desktop,True,6,1c11ee7d,2025-03-31 09:21:10
29769,91,2804,31,Display,Feed,Mobile,True,0,d5701074,2025-08-12 03:46:56
29770,160,1825,1,Display,Search Results,Mobile,True,9,e5fa078f,2025-07-14 18:00:43
29771,174,1289,24,Sponsored Post,Notification,Desktop,True,0,af1301d9,2025-09-13 18:52:30
29772,165,3160,2,Native,Feed,Tablet,True,10,41a997aa,2025-06-01 13:22:52
29773,11,2868,38,Display,Right Rail,Mobile,True,0,18cf54c9,2025-10-25 19:53:21
29774,172,3918,37,Video,Search Results,Mobile,True,8,6575fee1,2025-09-20 20:48:37
29775,127,1920,35,Display,Right Rail,Desktop,False,4,0d053afe,2025-10-01 13:08:58
29776,50,4612,4,Display,Notification,Tablet,True,44,b6f02988,2025-04-05 21:55:56
29777,126,285,30,Video,Search Results,Mobile,True,5,585f073e,2025-09-25 15:04:02
29778,51,478,31,Native,Story,Tablet,True,0,c286d493,2025-09-07 22:16:15
29779,61,3578,29,Native,Notification,Desktop,False,2,3bdac377,2025-02-25 22:58:30
29780,108,2944,3,Sponsored Post,Notification,Desktop,True,7,68f51af0,2025-03-24 23:18:15
29781,110,2614,40,Display,Search Results,Mobile,True,3,e1ef527e,2025-08-30 17:01:34
29782,43,3779,19,Sponsored Post,Notification,Desktop,True,10,47f190dd,2025-07-25 07:13:28
29783,54,3512,8,Sponsored Post,Notification,Tablet,True,5,d5f7ec2e,2025-01-01 08:59:41
29784,117,4475,41,Local Deal,Story,Mobile,True,48,a55d0210,2025-07-31 21:17:41
29785,97,2340,13,Native,Search Results,Mobile,True,1,dc14e528,2025-04-29 20:13:35
29786,40,4928,30,Video,Notification,Tablet,True,7,c2f0c639,2025-05-29 12:36:16
29787,28,1384,44,Sponsored Post,Story,Mobile,True,6,a77c419d,2025-09-27 09:59:51
29788,185,4334,10,Native,Search Results,Desktop,True,2,4a13cc53,2025-03-28 15:20:05
29789,33,4092,20,Local Deal,Right Rail,Mobile,True,33,d862298d,2025-04-19 16:40:56
29790,193,1833,29,Video,Search Results,Tablet,True,2,191cd3b4,2025-07-12 07:23:27
29791,148,3116,45,Display,Search Results,Tablet,True,8,be519d66,2025-06-05 22:11:46
29792,164,2000,6,Local Deal,Story,Mobile,True,7,6abb850c,2025-10-29 16:00:20
29793,113,3671,50,Sponsored Post,Search Results,Tablet,True,13,e3631abc,2025-05-26 18:18:06
29794,182,3841,40,Display,Story,Tablet,True,28,631f25a2,2025-08-05 20:21:56
29795,131,2254,28,Local Deal,Right Rail,Mobile,False,0,a9cb52c4,2025-08-21 16:10:48
29796,40,2335,30,Video,Notification,Mobile,True,54,01cf341f,2025-05-05 16:17:22
29797,29,3289,5,Local Deal,Search Results,Desktop,True,3,8533e461,2025-01-09 20:50:31
29798,105,1948,26,Display,Notification,Tablet,True,0,81efe7f4,2025-07-04 11:03:45
29799,185,2182,35,Native,Right Rail,Mobile,True,0,65c3ff74,2025-03-30 13:07:28
29800,137,2447,46,Video,Search Results,Tablet,True,2,46822f0b,2025-01-31 18:34:26
29801,127,3086,29,Display,Search Results,Desktop,True,2,13d23fdb,2025-09-24 15:27:39
29802,99,2384,25,Local Deal,Feed,Mobile,False,10,6a4a3cc1,2025-01-12 20:55:15
29803,73,1638,45,Native,Search Results,Tablet,True,45,87a927c3,2025-08-09 10:26:52
29804,194,4617,28,Sponsored Post,Right Rail,Mobile,True,6,ac86b32c,2025-09-19 12:42:38
29805,62,785,23,Video,Story,Desktop,True,10,fec194dc,2025-09-12 09:34:07
29806,65,11,30,Display,Search Results,Tablet,True,49,8139625c,2025-09-07 10:50:03
29807,114,3391,46,Native,Feed,Desktop,True,43,6ba28e20,2025-04-10 20:25:52
29808,163,1015,38,Sponsored Post,Notification,Desktop,False,4,9414a5fd,2025-09-30 22:49:09
29809,8,994,17,Local Deal,Notification,Tablet,True,1,e2b581ab,2025-03-03 19:34:37
29810,37,4353,8,Native,Story,Mobile,True,1,1f5ad953,2025-01-13 19:48:48
29811,44,340,42,Display,Right Rail,Desktop,False,26,379fb7ea,2025-07-21 12:52:46
29812,37,1614,2,Native,Notification,Mobile,True,41,119578e1,2025-01-05 21:10:58
29813,106,799,45,Native,Story,Mobile,True,2,d49668eb,2025-09-19 09:46:43
29814,46,4182,28,Video,Story,Desktop,True,3,4eb39ec5,2025-08-30 09:53:04
29815,177,3361,34,Local Deal,Right Rail,Tablet,True,21,63253bc9,2025-09-30 19:42:48
29816,66,940,28,Sponsored Post,Story,Tablet,True,8,cf329834,2025-03-19 16:20:37
29817,182,942,42,Display,Notification,Desktop,True,1,85749074,2025-06-21 16:35:57
29818,38,3287,16,Video,Story,Tablet,True,0,bcd45438,2025-04-04 22:58:32
29819,145,1605,25,Video,Right Rail,Desktop,False,56,980b6e03,2025-06-20 16:51:12
29820,112,4794,24,Display,Right Rail,Mobile,False,1,8294d059,2025-04-20 10:18:20
29821,8,1156,44,Local Deal,Feed,Desktop,True,2,f1d5f01d,2025-02-27 05:11:28
29822,23,1962,31,Native,Right Rail,Mobile,True,2,6dd3b88d,2025-02-16 20:18:37
29823,187,1812,5,Sponsored Post,Notification,Desktop,True,6,2c16b2c8,2025-01-27 21:40:00
29824,117,4146,3,Local Deal,Notification,Tablet,True,4,c0d74969,2025-07-21 16:40:58
29825,92,3238,5,Display,Notification,Mobile,True,4,02569ef1,2025-07-01 09:20:48
29826,142,3363,25,Display,Right Rail,Desktop,True,52,751bf7af,2025-01-26 19:32:54
29827,130,1419,11,Video,Notification,Tablet,True,2,d8859f3b,2025-07-23 16:34:06
29828,18,1082,22,Display,Search Results,Desktop,True,7,f9fc5f6d,2025-05-04 06:49:42
29829,40,1470,48,Video,Notification,Tablet,False,0,3636beb6,2025-05-06 12:36:52
29830,180,1402,2,Video,Feed,Tablet,True,11,bcae1af3,2025-06-01 19:02:01
29831,113,4026,29,Sponsored Post,Story,Desktop,False,3,948f7082,2025-06-01 19:17:47
29832,116,850,43,Video,Story,Mobile,True,6,87dd6ea6,2025-07-28 21:50:23
29833,132,100,18,Sponsored Post,Story,Desktop,True,40,72d212be,2025-07-11 09:41:54
29834,142,3780,8,Display,Notification,Desktop,True,3,c43324e8,2025-01-09 22:08:38
29835,63,818,32,Display,Feed,Tablet,True,18,afcd6edf,2025-07-13 17:30:40
29836,166,1129,25,Local Deal,Search Results,Desktop,True,7,bc40ea23,2025-05-01 08:29:15
29837,133,2785,29,Native,Search Results,Desktop,True,8,515486c8,2025-02-01 12:40:42
29838,163,1578,33,Sponsored Post,Notification,Mobile,False,6,a0fed793,2025-09-18 21:22:55
29839,58,1456,8,Display,Story,Mobile,False,59,8fc72891,2025-05-20 16:08:12
29840,117,3557,17,Local Deal,Right Rail,Desktop,True,4,5063213f,2025-07-19 21:10:24
29841,109,720,19,Video,Right Rail,Mobile,True,8,738006f1,2025-02-16 05:13:18
29842,111,66,14,Native,Story,Mobile,True,1,9b2474f8,2025-06-17 11:06:05
29843,14,90,31,Native,Feed,Tablet,True,6,e63b9383,2025-02-24 09:45:43
29844,73,2191,5,Native,Right Rail,Mobile,True,4,67a9cb07,2025-08-11 21:06:12
29845,198,2852,33,Sponsored Post,Search Results,Desktop,True,29,9b9bdcee,2025-01-31 07:55:08
29846,181,2738,5,Local Deal,Feed,Tablet,True,10,20e2aa1a,2025-01-30 19:41:42
29847,117,2947,47,Local Deal,Feed,Mobile,True,3,1b0a4376,2025-07-31 11:47:52
29848,178,3760,28,Local Deal,Search Results,Desktop,True,3,f7c429ae,2025-06-11 20:34:16
29849,10,3759,25,Sponsored Post,Feed,Mobile,True,50,c68e7e8a,2025-10-06 08:55:00
29850,72,310,43,Local Deal,Right Rail,Tablet,False,0,47927194,2025-04-19 09:35:09
29851,36,2210,44,Video,Feed,Tablet,True,1,ac947dec,2025-08-22 22:22:22
29852,49,3286,8,Video,Right Rail,Desktop,True,7,9126a6a7,2025-07-23 20:09:07
29853,132,4145,1,Sponsored Post,Story,Desktop,True,5,794993da,2025-07-14 13:02:13
29854,13,4653,14,Local Deal,Story,Desktop,True,4,290b2010,2025-01-23 22:38:23
29855,101,763,12,Sponsored Post,Right Rail,Tablet,True,9,de4d3cfd,2025-04-19 23:26:14
29856,148,466,20,Display,Right Rail,Desktop,True,7,2c9c5ed8,2025-06-02 20:14:53
29857,44,3261,45,Display,Search Results,Desktop,True,0,0dee2e7b,2025-09-10 21:03:20
29858,84,3729,9,Local Deal,Feed,Desktop,True,59,c6cb655f,2025-06-27 19:46:25
29859,63,2435,40,Display,Feed,Desktop,True,1,7316375f,2025-07-30 23:44:23
29860,33,637,8,Local Deal,Search Results,Desktop,True,36,8e1616ed,2025-04-13 10:48:49
29861,187,1571,42,Sponsored Post,Search Results,Mobile,True,2,ac72b657,2025-02-06 07:42:24
29862,48,1937,31,Native,Notification,Tablet,True,4,24858685,2025-05-18 10:43:28
29863,129,2415,28,Video,Notification,Tablet,True,1,b0bb85f4,2025-03-02 15:37:09
29864,40,1099,9,Video,Right Rail,Tablet,False,40,e5120748,2025-06-18 13:18:18
29865,94,1523,6,Display,Story,Tablet,False,5,5b3c5c17,2025-01-20 07:58:24
29866,175,2751,5,Display,Search Results,Mobile,True,30,c6497ac6,2025-01-22 03:54:22
29867,170,197,18,Display,Feed,Mobile,True,1,513698e3,2025-07-30 17:36:29
29868,118,2395,9,Local Deal,Right Rail,Tablet,False,5,a56a1f41,2025-05-29 11:45:44
29869,31,1519,41,Native,Right Rail,Tablet,True,2,0fce10c3,2025-04-05 04:17:42
29870,107,1569,24,Local Deal,Feed,Mobile,True,1,4ba8500d,2025-08-26 06:35:59
29871,21,4277,32,Video,Right Rail,Mobile,True,3,e95dab0f,2025-08-08 11:33:01
29872,184,243,4,Local Deal,Notification,Mobile,True,8,31745181,2025-04-05 19:39:40
29873,146,3830,14,Display,Search Results,Mobile,True,3,c155970a,2025-08-14 09:37:30
29874,134,3640,1,Video,Right Rail,Desktop,True,2,53510f83,2025-04-27 18:20:53
29875,164,3656,38,Local Deal,Notification,Desktop,True,39,17da9f25,2025-12-03 11:59:22
29876,108,1992,7,Sponsored Post,Right Rail,Tablet,True,9,5b49fdf3,2025-03-20 08:10:40
29877,107,1980,19,Local Deal,Search Results,Mobile,True,6,fecab16f,2025-08-30 10:17:43
29878,24,4237,11,Native,Notification,Mobile,True,9,39638381,2025-10-12 19:42:37
29879,97,4363,45,Native,Notification,Mobile,True,40,fb37625c,2025-05-14 17:20:33
29880,38,2780,3,Video,Right Rail,Mobile,True,1,9ec058c9,2025-04-02 19:44:50
29881,54,1126,48,Sponsored Post,Story,Mobile,False,43,cf0f802b,2025-01-05 16:08:13
29882,120,3548,12,Display,Feed,Mobile,True,7,532afa9b,2025-03-05 23:13:43
29883,94,3396,36,Display,Story,Desktop,True,0,e4f83c54,2025-01-20 10:07:36
29884,22,4169,37,Video,Feed,Desktop,True,36,63eb06e1,2025-06-25 19:45:27
29885,150,311,12,Local Deal,Search Results,Tablet,True,7,9d3dfc80,2025-06-18 12:12:51
29886,137,1760,7,Video,Feed,Desktop,False,3,b0f3a366,2025-01-27 21:01:06
29887,65,4451,27,Display,Feed,Desktop,True,2,aa22ecac,2025-09-21 08:26:58
29888,152,2438,1,Display,Notification,Desktop,True,2,3e9e1eb0,2025-03-31 08:36:33
29889,164,4674,27,Local Deal,Right Rail,Tablet,True,1,98823e2a,2025-12-03 20:02:28
29890,42,4857,1,Local Deal,Notification,Mobile,True,2,a1713c1c,2025-04-04 06:47:46
29891,7,2991,13,Video,Notification,Mobile,True,1,03e4ba60,2025-04-28 15:26:36
29892,69,2225,31,Video,Search Results,Mobile,True,21,a418ec67,2025-10-08 08:41:48
29893,188,4230,49,Display,Right Rail,Tablet,True,9,ec0bcfc0,2025-02-05 05:48:23
